kind,id,track,tech,title,source,license,status,suspicious
question,xq-b-1133,backend,数据库原理,"请对比「参数化查询」「转义/过滤」「存储过程」「ORM 自动防护」四种 SQL 注入防御手段的可靠性，并说明各自的适用场",https://dev.mysql.com/doc/refman/8.4/en/,proprietary,draft,
question,xq-b-1137,backend,MySQL,"请对比关系型数据库（MySQL）与 NoSQL 四大家族（文档、宽列、图、键值）在数据模型、扩展方式、一致性、典型场景四",https://dev.mysql.com/doc/refman/8.4/en/,proprietary,draft,
question,xq-b-1177,backend,NoSQL,"请深入解释 Cassandra 的 LSM-Tree（Log-Structured Merge-Tree）写优化原理，并",https://dev.mysql.com/doc/refman/8.4/en/,proprietary,draft,
question,xq-b-1178,backend,MySQL,"请深入解释 InnoDB 的 MVCC 机制如何实现 REPEATABLE READ？ReadView 在其中扮演什么角",https://dev.mysql.com/doc/refman/8.4/en/,proprietary,draft,
question,xq-b-1186,backend,NoSQL,"请用 MongoDB 聚合管道写出"统计每个用户最近 30 天的订单总额，并按总额降序返回前 10 名"的查询，并说明每",https://dev.mysql.com/doc/refman/8.4/en/,proprietary,draft,
question,xq-b-1187,backend,NoSQL,"请用 MongoDB 聚合管道实现"统计每个用户最近 30 天的订单总额"，并对比在应用层循环查询的实现方式，说明两者的",https://dev.mysql.com/doc/refman/8.4/en/,proprietary,draft,
question,xq-b-1192,backend,数据库原理,"请用Cypher写出"查找张三的二度好友（朋友的朋友，排除张三自己和直接好友）"的查询，并解释如何防止查询爆栈或全图扫描",https://dev.mysql.com/doc/refman/8.4/en/,proprietary,draft,
question,xq-b-1199,backend,数据库原理,"请用一句话解释 MVCC 的核心思想，并说明它解决了并发场景下的什么核心矛盾？",https://dev.mysql.com/doc/refman/8.4/en/,proprietary,draft,
question,xq-b-1208,backend,MySQL,"请画出四种隔离级别与三种异常（脏读、不可重复读、幻读）的对应矩阵，并说明 InnoDB 默认隔离级别下每种异常是否可能发",https://dev.mysql.com/doc/refman/8.4/en/,proprietary,draft,
question,xq-b-1212,backend,数据库原理,"请解释 ACID 中的"隔离性（Isolation）"与"一致性（Consistency）"之间的关系，并说明隔离级别如",https://dev.mysql.com/doc/refman/8.4/en/,proprietary,draft,
question,xq-b-1224,backend,MySQL,"请解释 InnoDB 中聚簇索引与二级索引的本质区别，以及什么是回表查询？",https://dev.mysql.com/doc/refman/8.4/en/,proprietary,draft,
question,xq-b-1262,backend,数据库原理,"请解释"快照读"与"当前读"的区别，并分别列举对应的 SQL 语句。为什么 MVCC 无法完全替代锁机制？",https://dev.mysql.com/doc/refman/8.4/en/,proprietary,draft,
question,xq-b-1268,backend,数据库原理,"请解释「最小权限原则」在防御 SQL 注入中的具体落地方式。为什么说即使注入成功，最小权限也能显著降低危害？",https://dev.mysql.com/doc/refman/8.4/en/,proprietary,draft,
question,xq-b-1273,backend,MySQL,"请解释什么是"最左前缀原则"？为什么联合索引 `(a b c)` 等价于 `(a)`、`(a b)`、`(a b c)`",https://dev.mysql.com/doc/refman/8.4/en/,proprietary,draft,
question,xq-b-1274,backend,MySQL,"请解释什么是倒排索引？为什么它比 MySQL 的 LIKE '%词%' 查询快得多？请结合 ES 的底层实现说明。",https://dev.mysql.com/doc/refman/8.4/en/,proprietary,draft,
question,xq-b-1288,backend,数据库原理,"请解释最左前缀原则的底层原理。为什么联合索引 (a b c) 不能跳过 a 直接使用 b 进行索引查找？请从 B+ 树的",https://dev.mysql.com/doc/refman/8.4/en/,proprietary,draft,
question,xq-b-1294,backend,NoSQL,"请设计一个 Cassandra 表来存储"设备时序上报"数据，要求支持"查询某设备某天的全部上报点（按时间升序）"和"查",https://dev.mysql.com/doc/refman/8.4/en/,proprietary,draft,
question,xq-b-1312,backend,数据库原理,"请设计一个支持“游标分页 + 过滤 + 排序”的订单列表接口，要求深翻性能稳定且支持按状态过滤和按创建时间降序。请给出接",https://dev.mysql.com/doc/refman/8.4/en/,proprietary,draft,
question,xq-b-1322,backend,数据库原理,"请详细推导为什么主从复制（异步）下会读到旧值？从时间线角度说明“读己之写”问题为什么必须由会话级保证来解决，并给出至少两",https://dev.mysql.com/doc/refman/8.4/en/,proprietary,draft,
question,xq-b-1326,backend,MySQL,"请详细描述 InnoDB 中一行数据的三个隐藏字段分别是什么、作用是什么？为什么二级索引没有这些字段？",https://dev.mysql.com/doc/refman/8.4/en/,proprietary,draft,
question,xq-b-1327,backend,数据库原理,"请详细描述 READ COMMITTED 与 REPEATABLE READ 两种隔离级别下，MVCC 快照的建立时机有",https://dev.mysql.com/doc/refman/8.4/en/,proprietary,draft,
question,xq-b-1362,backend,数据库原理,"请详细说明参数化查询（Prepared Statement）在数据库端的执行流程，为什么它能有效防御 SQL 注入？请结",https://dev.mysql.com/doc/refman/8.4/en/,proprietary,draft,
question,xq-b-1374,backend,MySQL,"读写分离的核心原理是什么？为什么它能提升系统吞吐量？MySQL 官方文档中关于复制模型的核心要点有哪些？",https://dev.mysql.com/doc/refman/8.4/en/,proprietary,draft,
question,xq-b-1387,backend,数据库原理,"集成测试中如何保证测试数据隔离，避免相互污染？请对比"事务回滚"和"独立schema"两种方案。",https://dev.mysql.com/doc/refman/8.4/en/,proprietary,draft,
question,xq-b-1388,backend,数据库原理,"集成测试中如何保证测试数据隔离？对比"事务回滚"和"独立 schema"两种方案的优缺点。",https://dev.mysql.com/doc/refman/8.4/en/,proprietary,draft,
question,xq-b-1389,backend,数据库原理,"集成测试中如何验证数据库迁移脚本（Flyway/Liquibase）的正确性？请描述一个完整的验证流程。",https://dev.mysql.com/doc/refman/8.4/en/,proprietary,draft,
question,xq-b-164,backend,数据库原理,"MVCC 中删除操作是如何实现的？为什么删除不是立即物理移除？purge 线程的作用是什么？",https://dev.mysql.com/doc/refman/8.4/en/,proprietary,draft,
question,xq-b-174,backend,NoSQL,"MongoDB 单文档 16MB 限制的底层原因是什么？当业务数据超过该限制时，有哪些建模优化策略？",https://dev.mysql.com/doc/refman/8.4/en/,proprietary,draft,
question,xq-b-175,backend,NoSQL,"MongoDB 的 BSON 文档相比传统关系型数据库的行（Row）有什么本质区别？为什么说"一条记录就是一份完整 JS",https://dev.mysql.com/doc/refman/8.4/en/,proprietary,draft,
question,xq-b-176,backend,MySQL,"MongoDB 的聚合管道（Aggregation Pipeline）中的 `$lookup` 与 MySQL 的 JO",https://dev.mysql.com/doc/refman/8.4/en/,proprietary,draft,
question,xq-b-177,backend,MySQL,"MySQL InnoDB 的 REPEATABLE READ 与 READ COMMITTED 在实现机制上有哪些关键区",https://dev.mysql.com/doc/refman/8.4/en/,proprietary,draft,
question,xq-b-178,backend,MySQL,"MySQL 中字符集不一致（如 utf8mb4 与 latin1）导致索引失效的底层机制是什么？如何避免？请结合多表 J",https://dev.mysql.com/doc/refman/8.4/en/,proprietary,draft,
question,xq-b-179,backend,MySQL,"MySQL 优化器什么情况下会"主动放弃"使用索引而选择全表扫描？请从成本模型角度分析，并说明如何干预优化器的选择。",https://dev.mysql.com/doc/refman/8.4/en/,proprietary,draft,
question,xq-b-180,backend,MySQL,"MySQL 优化器在什么情况下会"主动放弃"索引而选择全表扫描？请从成本模型角度解释。",https://dev.mysql.com/doc/refman/8.4/en/,proprietary,draft,
question,xq-b-181,backend,MySQL,"MySQL 半同步复制（Semi-Synchronous Replication）是如何利用 Quorum 思想保证主从",https://dev.mysql.com/doc/refman/8.4/en/,proprietary,draft,
question,xq-b-182,backend,MySQL,"MySQL 的 B-Tree 索引对 LIKE 操作有哪些支持限制？为什么前导通配符会导致索引失效？在什么场景下 LIK",https://dev.mysql.com/doc/refman/8.4/en/,proprietary,draft,
question,xq-b-255,backend,数据库原理,"SQL 注入除了能拖库（读取数据），还能造成哪些更严重的后果？请举例说明攻击链。",https://dev.mysql.com/doc/refman/8.4/en/,proprietary,draft,
question,xq-b-266,backend,数据库原理,"Snowflake 生成的 ID 是趋势递增而非严格递增，这在数据库索引层面会带来什么问题？如何解决？",https://dev.mysql.com/doc/refman/8.4/en/,proprietary,draft,
question,xq-b-393,backend,数据库原理,"`OR` 连接多个条件时，什么情况下会导致索引失效？如何改写为 `UNION` 或 `IN` 来优化？",https://dev.mysql.com/doc/refman/8.4/en/,proprietary,draft,
question,xq-b-394,backend,数据库原理,"`O_DIRECT` 是什么？它绕过 page cache 后为什么可能更慢？使用它有哪些硬性要求？",https://dev.mysql.com/doc/refman/8.4/en/,proprietary,draft,
question,xq-b-396,backend,数据库原理,"`WHERE YEAR(dt)=2026` 与 `WHERE dt >= '2026-01-01' AND dt < '",https://dev.mysql.com/doc/refman/8.4/en/,proprietary,draft,
question,xq-b-397,backend,数据库原理,"`WHERE name LIKE '%张%'` 和 `WHERE name LIKE '张%'` 在索引使用上有何本质区",https://dev.mysql.com/doc/refman/8.4/en/,proprietary,draft,
question,xq-b-434,backend,数据库原理,"offset 分页在并发写入场景下为什么会出现数据重复或遗漏？游标分页如何避免这个问题？",https://dev.mysql.com/doc/refman/8.4/en/,proprietary,draft,
question,xq-b-460,backend,MySQL,"一张表有多个索引时，MySQL 优化器如何选择索引？"最有选择性"具体指什么？请举例说明。",https://dev.mysql.com/doc/refman/8.4/en/,proprietary,draft,
question,xq-b-461,backend,MySQL,"一条 `UPDATE` 语句在 InnoDB 中到底锁了多少行？为什么说"UPDATE 的 WHERE 条件必须有索引"",https://dev.mysql.com/doc/refman/8.4/en/,proprietary,draft,
question,xq-b-478,backend,MySQL,"为什么 InnoDB 需要意向锁（Intention Lock）？它解决了什么问题？请结合多粒度锁定协议说明其必要性。",https://dev.mysql.com/doc/refman/8.4/en/,proprietary,draft,
question,xq-b-485,backend,MySQL,"为什么 MySQL InnoDB 索引底层使用 B+ 树而不是 B 树或哈希索引？请从磁盘 IO、范围查询、排序三个角度",https://dev.mysql.com/doc/refman/8.4/en/,proprietary,draft,
question,xq-b-494,backend,MySQL,"为什么 `WHERE phone = 13800000000`（phone 为 VARCHAR 类型）会导致索引失效？M",https://dev.mysql.com/doc/refman/8.4/en/,proprietary,draft,
question,xq-b-505,backend,MySQL,"为什么InnoDB表必须要有主键？如果没有显式主键会发生什么？",https://dev.mysql.com/doc/refman/8.4/en/,proprietary,draft,
question,xq-b-506,backend,MySQL,"为什么MySQL InnoDB索引底层使用B+树而不是B树、哈希表或跳表？",https://dev.mysql.com/doc/refman/8.4/en/,proprietary,draft,
question,xq-b-510,backend,数据库原理,"为什么主键使用UUID会导致性能问题？自增主键和雪花ID各有什么优劣？",https://dev.mysql.com/doc/refman/8.4/en/,proprietary,draft,
question,xq-b-521,backend,数据库原理,"为什么密码存储不能用「加密」而必须用「加盐哈希」？请从攻击模型的角度解释两者的本质区别。",https://dev.mysql.com/doc/refman/8.4/en/,proprietary,draft,
question,xq-b-54,backend,Elasticsearch,"Elasticsearch 的 bool 查询中 must、should、filter、must_not 有什么区别？为",https://dev.mysql.com/doc/refman/8.4/en/,proprietary,draft,YES
question,xq-b-541,backend,数据库原理,"为什么说"索引不是万能的"？在什么场景下全表扫描反而比走索引更快？",https://dev.mysql.com/doc/refman/8.4/en/,proprietary,draft,
question,xq-b-542,backend,数据库原理,"为什么说"索引不是万能的"？请给出不该走索引的典型场景。",https://dev.mysql.com/doc/refman/8.4/en/,proprietary,draft,
question,xq-b-548,backend,数据库原理,"为什么长事务会导致 undo log 膨胀和 purge 滞后？从 MVCC 原理角度分析，并给出至少两个实际应对方案。",https://dev.mysql.com/doc/refman/8.4/en/,proprietary,draft,
question,xq-b-549,backend,数据库原理,"为什么长事务会导致 undo log 膨胀和数据库性能下降？请从 MVCC 版本链与 purge 机制的角度分析，并给出",https://dev.mysql.com/doc/refman/8.4/en/,proprietary,draft,
question,xq-b-550,backend,数据库原理,"主从复制延迟导致"刚写就读不到"怎么解决？请给出至少三种方案并分析各自适用场景。",https://dev.mysql.com/doc/refman/8.4/en/,proprietary,draft,
question,xq-b-557,backend,数据库原理,"什么是 GraphQL 的 N+1 查询问题？为什么说 DataLoader 是标准解法？请用代码演示 DataLoad",https://dev.mysql.com/doc/refman/8.4/en/,proprietary,draft,
question,xq-b-569,backend,数据库原理,"什么是 SQL 注入？请从「代码与数据分离」的本质角度解释其根本原因，并说明为什么参数化查询能根治此问题。",https://dev.mysql.com/doc/refman/8.4/en/,proprietary,draft,
question,xq-b-598,backend,MySQL,"什么是属性图模型？它与关系模型在"关系"的表示上有何本质区别？请用Neo4j和MySQL的建表/建图语句对比说明。",https://dev.mysql.com/doc/refman/8.4/en/,proprietary,draft,
question,xq-b-603,backend,数据库原理,"什么是插入意向锁（Insert Intention Lock）？它与普通间隙锁有何区别？为什么说它能提升插入并发度？",https://dev.mysql.com/doc/refman/8.4/en/,proprietary,draft,
question,xq-b-605,backend,数据库原理,"什么是数据库迁移测试？Flyway/Liquibase 如何与集成测试结合，确保 schema 变更正确？",https://dev.mysql.com/doc/refman/8.4/en/,proprietary,draft,
question,xq-b-618,backend,MySQL,"什么是聚簇索引与二级索引？它们之间有何区别？什么是回表查询？",https://dev.mysql.com/doc/refman/8.4/en/,proprietary,draft,
question,xq-b-622,backend,数据库原理,"什么是覆盖索引？如何判断一条 SQL 是否使用了覆盖索引？请用 EXPLAIN 举例说明。",https://dev.mysql.com/doc/refman/8.4/en/,proprietary,draft,
question,xq-b-623,backend,MySQL,"什么是覆盖索引？如何判断一条查询是否使用了覆盖索引？为什么"SELECT *"通常比"SELECT 索引列"慢？",https://dev.mysql.com/doc/refman/8.4/en/,proprietary,draft,
question,xq-b-624,backend,MySQL,"什么是覆盖索引？它与普通索引在查询性能上有何本质区别？请用具体 SQL 说明，并分析覆盖索引的优缺点。",https://dev.mysql.com/doc/refman/8.4/en/,proprietary,draft,
question,xq-b-628,backend,数据库原理,"什么是集成测试？它与单元测试的核心区别是什么？为什么说"单测过了、一接真库就炸"是高频事故源？",https://dev.mysql.com/doc/refman/8.4/en/,proprietary,draft,
question,xq-b-634,backend,数据库原理,"优化器在多个索引之间如何选择？为什么"最有选择性"的索引不一定最快？",https://dev.mysql.com/doc/refman/8.4/en/,proprietary,draft,
